nid;vid;type;language;title;uid;status;created;changed;comment;promote;sticky;tnid;translate;uuid;uri;title_en
3605;11473;dataset;el;Κατάλογος Αδειοδοτημένων Διαχειριστών Αποβλήτων Γυαλιού και Γυάλινων Συσκευασιών;19;1;1520844587;1520925204;0;0;0;0;0;f68f3182-697e-4a36-ae76-af2390a04c44;https://data.gov.cy/api/dataset/node/3605;List of Licensed Glass Waste Management and Glass Packaging Managers
3601;11468;dataset;el;"Κατάλογος Αδειοδοτημένων Διαχειριστών Αποβλήτων της Κατηγορίας ""Βρώσιμα Έλαια και λίπη (τηγανέλαια)""";19;1;1520844224;1520844436;0;0;0;0;0;26081d62-49d1-4bff-96bb-ca4b5234e59b;https://data.gov.cy/api/dataset/node/3601;"List of Licensed Waste Managers of the category &quot;Edible Oils and Fats (frying oils)&quot;"
3597;11515;dataset;el;Κατάλογος Αδειοδοτημένων Διαχειριστών Βιοαποικοδομήσιμων Αποβλήτων;19;1;1520842581;1520846101;0;0;0;0;0;e17163ca-4aee-497d-9a16-e4bc89afcf9d;https://data.gov.cy/api/dataset/node/3597;List of Licensed Biodegradable Waste Managers
3596;11722;dataset;el;Κατάλογος Αδειοδοτημένων Διαχειριστών Αποβλήτων Ηλεκτρικού και Ηλεκτρονικού Εξοπλισμού;19;1;1520841966;1520928901;0;0;0;0;0;339f08d9-ea8c-43b7-bfe2-1874edf29ae3;https://data.gov.cy/api/dataset/node/3596;List of Licensed Waste and Waste Electrical and Electronic Equipment Waste Management
3592;11418;dataset;el;Κατάλογος Αδειοδοτημένων Διαχειριστών Αποβλήτων Εκσκαφών Κατασκευών και Κατεδαφίσεων χωρίς Επικίνδυνες Ουσίες;19;1;1520840826;1520841631;0;0;0;0;0;450fa753-cb24-449f-a559-3326fb6a280e;https://data.gov.cy/api/dataset/node/3592;List of Licensed Builders and Demolition Excavators without Dangerous Substances
3588;11421;dataset;el;Κατάλογος Αδειοδοτημένων Διαχειριστών Αποβλήτων από Ρούχα και Υφάσματα;19;1;1520840498;1520841732;0;0;0;0;0;3769415c-9da2-4d55-b84a-5ea541f799b3;https://data.gov.cy/api/dataset/node/3588;List of Licensed Waste and Cloth Waste Managers
3584;11423;dataset;el;Κατάλογος Αδειοδοτημένων Διαχειριστών Ανάμεικτων Δημοτικών Αποβλήτων;19;1;1520840151;1520841787;0;0;0;0;0;d2c982cc-f4c2-46a4-9da1-4fdddbe3afb4;https://data.gov.cy/api/dataset/node/3584;List of Licensed Mixers of Municipal Waste
3580;11422;dataset;el;Κατάλογος Αδειοδοτημένων Διαχειριστών Αμιάντου;19;1;1520839591;1520841758;0;0;0;0;0;136b9384-8b46-4a1c-a24e-3952ec1a8281;https://data.gov.cy/api/dataset/node/3580;List of Licensed Asbestos Administrators
3574;11667;dataset;el;"Κατάλογος Αδειοδοτημένων Διαχειριστών Αποβλήτων της Κατηγορίας ""Αλλα Μη Επικίνδυνα Απόβλητα""";19;1;1520600940;1520862865;0;0;0;0;0;f1f71281-32a0-4398-98cc-f577c8345f1d;https://data.gov.cy/api/dataset/node/3574;"List of Licensed Waste Managers of the category &quot;Other Non-hazardous Waste&quot;"
3570;11668;dataset;el;"Κατάλογος Αδειοδοτημένων Διαχειριστών Αποβλήτων της Κατηγορίας ""Αλλα Επικίνδυνα Απόβλητα""";19;1;1520600529;1520862956;0;0;0;0;0;ccdf7493-bff2-45a6-b0e1-3326ea0f38e6;https://data.gov.cy/api/dataset/node/3570;"List of Licensed Waste Managers of the category &quot;Other Hazardous Waste&quot;"
3567;11353;dataset;el;Εισπράξεις Τμήματος Φορολογίας;19;1;1520591858;1520594101;0;0;0;0;0;48c9418c-d4c6-4ac7-81ee-e2d231c64a61;https://data.gov.cy/api/dataset/node/3567;Receipts from the Tax Department
3565;11350;dataset;el;Πίνακας Αξιών πληθωρισμού απο το 1980;19;1;1520590383;1520594101;0;0;0;0;0;886bdb67-204c-4595-99b8-f3e7a710f6e7;https://data.gov.cy/api/dataset/node/3565;Table of Inflation Values ​​since 1980
3561;11330;dataset;el;Εγκεκριμένα Φιλανθρωπικά Ιδρύματα Τμήματος Φορολογίας;19;1;1520589586;1520589793;0;0;0;0;0;9169769d-d236-49f5-a3ba-de643ad1515c;https://data.gov.cy/api/dataset/node/3561;Approved Charitable Institutions of the Department of Taxation
3558;11335;dataset;el;Κατάλογος Εκτοπισμένων - Μη Δραστηριοποιημένων Συνεργατικών Εταιρειών;19;1;1520588154;1520590501;0;0;0;0;0;beca71eb-6fe3-41ab-b79f-a5e033471251;https://data.gov.cy/api/dataset/node/3558;List of Displaced - Non-Cooperative Cooperatives
3555;15114;dataset;el;Κατάλογος Συνεργατικών Εταιρειών;19;1;1520587828;1536221701;0;0;0;0;0;ad3cb177-4502-4a93-a6b9-b04c053a1add;https://data.gov.cy/api/dataset/node/3555;List of Cooperative Societies
3553;11290;dataset;el;Κατάλογος Ιδρυμάτων υπό την ευθύνη των Υπηρεσιών Κοινωνικής Ευημερίας;8;1;1520340678;1536658792;0;0;0;0;0;62280cf2-dd9a-45d5-b81b-ad6fb5a3721a;https://data.gov.cy/api/dataset/node/3553;List of Institutions under the responsibility of the Social Welfare Services
3551;15450;dataset;el;Μητρώο Εγκεκριμένων Κατ' οίκον Παιδοκόμων;8;1;1520339760;1536656313;0;0;0;0;0;a47f55d9-87b1-4a48-93a1-84b348508f6b;https://data.gov.cy/api/dataset/node/3551;Register of Approved Home Pediatricians
3548;11298;dataset;el;Εγκεκριμένα Εργαστήρια Παραγωγής Κρεατοπαρασκευασμάτων;19;1;1520338415;1520342101;0;0;0;0;0;fd7197a4-125d-4155-ab42-6cdfaee6ee62;https://data.gov.cy/api/dataset/node/3548;Approved Meat Production Laboratories
3545;11282;dataset;el;Μητρώο Παρασκευαστών Κτηνιατρικών Φαρμακευτικών Προϊόντων / Εισαγωγέων Κτηνιατρικών Φαρμακευτικών Προϊόντων από Τρίτες Χώρες;19;1;1520335068;1520338501;0;0;0;0;0;1987c12b-5d3f-4f65-bb29-fbf55b2b4bf1;https://data.gov.cy/api/dataset/node/3545;Register of Manufacturers of Veterinary Pharmaceuticals / Importers of Veterinary Pharmaceuticals from Third Countries
3543;11251;dataset;el;Κατάλογος Κρατικών Ενισχύσεων Ήσσονος Σημασίας από τις Υπηρεσίες Κοινωνικής Ευημερίας;8;1;1520334562;1520334791;0;0;0;0;0;999ba70e-8b0b-421c-a961-9838438adb2b;https://data.gov.cy/api/dataset/node/3543;State Aid List of Minor Importance from Social Welfare Services
3539;11246;dataset;el;Μητρώο Ειδικευμένων Προσώπων;19;1;1520333727;1520333959;0;0;0;0;0;fe0ba149-03de-4a1f-9388-f89cd28f7364;https://data.gov.cy/api/dataset/node/3539;Register of Qualified Persons
3536;11232;dataset;el;Μητρώο αδειών χονδρεμπορίου Κτηνιατρικών Φαρμακευτικών Προϊόντων;19;1;1520332802;1520333038;0;0;0;0;0;afea7e74-a04b-49db-848e-13f25ee4e534;https://data.gov.cy/api/dataset/node/3536;Register of wholesale licenses for Veterinary Medicinal Products
3533;11271;dataset;el;Κατάλογος φαρμακολογικώς δραστικών ουσιών για τις οποίες δεν έχουν καθοριστεί ανώτατα όρια καταλοίπων και απαγορεύεται η χρήση τους σε παραγωγικά ζώα;19;1;1520331189;1520334901;0;0;0;0;0;4acad54b-93d0-4d8c-80f6-b2e81c51a786;https://data.gov.cy/api/dataset/node/3533;List of pharmacologically active substances for which maximum residue limits have not been established and prohibited for use in productive animals
3528;11227;dataset;el;Κατάλογος Εγγεγραμμένων Κτηνιατρικών Φαρμάκων;19;1;1520330576;1520331456;0;0;0;0;0;cb780f82-9735-4acb-ade8-de22b2ea10ad;https://data.gov.cy/api/dataset/node/3528;List of Registered Veterinary Medicines
3525;11211;dataset;el;Εγκεκριμένες Ψυκτικές Αποθήκες Τροφίμων Ζωικής Προέλευσης;19;1;1520321617;1520324101;0;0;0;0;0;7a233204-97e5-4357-ad41-97287e014c3e;https://data.gov.cy/api/dataset/node/3525;Approved Refrigerated Warehouses for Food of Animal Origin
3522;11178;dataset;el;Κατάλογος Κλοπιμαίων Πινακίδων Εγγραφής;19;1;1519815755;1519815864;0;0;0;0;0;ca67df26-b6ef-41e5-8bae-20d1f7c37cff;https://data.gov.cy/api/dataset/node/3522;List of Scrap Records
3520;11182;dataset;el;Κατάλογος Πρόσφατων Κλοπιμαίων Οχημάτων;19;1;1519815345;1519816501;0;0;0;0;0;c865893c-1719-4254-b5ce-d27c3b15b1bb;https://data.gov.cy/api/dataset/node/3520;List of Recent Vehicle Stops
3518;15339;dataset;el;Κατάλογος Κλοπιμαίων Οχημάτων;19;1;1519803842;1536563701;0;0;0;0;0;230c911c-a8bd-42b9-9a9f-014f62d434c3;https://data.gov.cy/api/dataset/node/3518;List of stolen vehicles
3513;15246;dataset;el;Δραστηριότητες Υπηρεσίας Αλλοδαπών και Μετανάστευσης;19;1;1519736791;1536310452;0;0;0;0;0;8eeba284-5480-46bb-8d6c-56e03b288889;https://data.gov.cy/api/dataset/node/3513;Aliens and Immigration Service Activities
3510;11116;dataset;el;Ενεχόμενα Άτομα σε Υποθέσεις Ναρκωτικών ανά Ηλικιακή Ομάδα;19;1;1519736521;1519736611;0;0;0;0;0;68603f37-c433-4e93-92a8-303452a2e141;https://data.gov.cy/api/dataset/node/3510;People Involved in Drug Assumptions by Age Group
3507;11112;dataset;el;Ενεχόμενα Άτομα σε Υποθέσεις Ναρκωτικών ανά Επαρχία;19;1;1519736274;1519736427;0;0;0;0;0;4cf91720-04de-421e-a8f9-c2671a5b148a;https://data.gov.cy/api/dataset/node/3507;Persons Affected by Drug Assumptions by Province
3504;11108;dataset;el;Υποθέσεις Ναρκωτικών ανά Επαρχία;19;1;1519736087;1519736188;0;0;0;0;0;aee2c91d-8c67-48ff-ae2b-e6dc3c43b7b1;https://data.gov.cy/api/dataset/node/3504;Drug cases per county
3501;11104;dataset;el;Υποθέσεις Ναρκωτικών ανά Ναρκωτική Ουσία;19;1;1519735941;1519736024;0;0;0;0;0;d195e969-54da-406b-bd15-24c63c04b1a4;https://data.gov.cy/api/dataset/node/3501;Drug Assumptions per Drug Substance
3498;11099;dataset;el;Υποθέσεις Ναρκωτικών και Ενεχόμενα Άτομα;19;1;1519735656;1519735863;0;0;0;0;0;5a4b97a2-b07f-48f8-9078-022c342bfe6d;https://data.gov.cy/api/dataset/node/3498;Drug Assumptions and Affected Individuals
3495;15185;dataset;el;Ρατσιστικά Περιστατικά Κατά Κίνητρο;19;1;1519735455;1536304502;0;0;0;0;0;57c15375-f9c1-4ab8-8d93-2db012c4587f;https://data.gov.cy/api/dataset/node/3495;Incidentally racist incidents
3492;15166;dataset;el;Ρατσιστικά Περιστατικά ανά Τρόπο Εκδήλωσης Επίθεσης;19;1;1519735270;1536303900;0;0;0;0;0;d3270af8-f8d6-4a60-a084-e3dcdddc2752;https://data.gov.cy/api/dataset/node/3492;Racist incidents by attack mode
3489;15170;dataset;el;Παραπονούμενοι σε Ρατσιστικά Περιστατικά ανά Εθνικότητα;19;1;1519735089;1536304118;0;0;0;0;0;75d1d14b-4c3c-4c15-98a7-a53eadb0da76;https://data.gov.cy/api/dataset/node/3489;Complaining in Racist Facts by Nationality
3486;11082;dataset;el;Κατηγορούμενοι σε Ρατσιστικά Περιστατικά ανά Εθνικότητα;19;1;1519734873;1536304175;0;0;0;0;0;cc4d0b37-8252-494a-affa-f72b00f875c9;https://data.gov.cy/api/dataset/node/3486;People accused of racist incidents by nationality
3482;15173;dataset;el;Εμπλεκόμενα Άτομα σε Ρατσιστικά Περιστατικά;19;1;1519734690;1536304271;0;0;0;0;0;bca732a5-07df-419d-8f5a-d2307766f2ba;https://data.gov.cy/api/dataset/node/3482;Individuals involved in racist incidents
3479;15174;dataset;el;Ρατσιστικά Περιστατικά ανά Στάδιο Εξέτασης της Υπόθεσης;19;1;1519734405;1536304405;0;0;0;0;0;3e8b48f5-bda0-4df7-b00f-926a0f988088;https://data.gov.cy/api/dataset/node/3479;Racist incidents per Case Examination Phase
3476;15214;dataset;el;Καταγγελίες για Κάπνισμα ανά Είδος Υποστατικού;19;1;1519734141;1536307868;0;0;0;0;0;2fa98bd6-4b95-4e00-a602-cd3bb1ffdc5e;https://data.gov.cy/api/dataset/node/3476;Smoking complaints per Kind of Estate
3473;15219;dataset;el;Καταγγελίες για Κάπνισμα ανά Επαρχία;19;1;1519733823;1536308101;0;0;0;0;0;7d66a786-d83b-422c-b6c6-06f251fb59ab;https://data.gov.cy/api/dataset/node/3473;Smoking complaints per county
3470;11029;dataset;el;Εξέλιξη και Έκβαση Περιστατικών και Ποινικών Υποθέσεων Βίας στην Οικογένεια;19;1;1519733526;1519733640;0;0;0;0;0;5681886b-e06b-48b2-abaf-f9b9d9dc5dc2;https://data.gov.cy/api/dataset/node/3470;Evolution and Outcome of Facts and Crime of Violence in the Family
3466;15223;dataset;el;Αναφερόμενα Περιστατικά Βίας στην Οικογένεια Ανά Φύλο Θύτη;19;1;1519733229;1536309596;0;0;0;0;0;0fd4ce58-c149-46a3-be7a-6b0fd417f148;https://data.gov.cy/api/dataset/node/3466;Reported cases of violence in the family by gender
3464;15221;dataset;el;Αναφερόμενα Περιστατικά Βίας στην Οικογένεια Ανά Φύλο Θύματος;19;1;1519733082;1536309529;0;0;0;0;0;deba9393-3ebc-4549-ba8d-702e93fb0118;https://data.gov.cy/api/dataset/node/3464;Reported cases of violence in the family by gender of the victim
3461;15225;dataset;el;Αναφερόμενα Περιστατικά Βίας στην Οικογένεια Ανά Είδος Περιστατικού;19;1;1519732848;1536309653;0;0;0;0;0;63f2833a-c5f4-431a-b012-dd6a5f8dc156;https://data.gov.cy/api/dataset/node/3461;Reported cases of violence in the family by type of incident
3458;15251;dataset;el;Αδικήματα Οικονομικού Εγκλήματος ανά Είδος Αδικήματος και Έτος;19;1;1519732449;1536311698;0;0;0;0;0;7c93ca7f-6d2d-4a0c-b61d-54ff62dfcf87;https://data.gov.cy/api/dataset/node/3458;Financial Crime Offenses by Type of Offense and Year
3455;15255;dataset;el;Μικροαδικήματα κατά Επαρχία;19;1;1519732108;1536311701;0;0;0;0;0;3c9832ad-5071-4ab5-b254-9b20ca772d09;https://data.gov.cy/api/dataset/node/3455;Microradia by Province
3452;15227;dataset;el;Μικροαδικήματα κατά Κατηγορία Αδικημάτων;19;1;1519731924;1536310231;0;0;0;0;0;4ecda599-e505-4bce-a0de-38fcabbab112;https://data.gov.cy/api/dataset/node/3452;Multiple Offenses by Category of Offenses
3449;15194;dataset;el;Ανήλικοι που Ενέχονται σε Μικροπαραβάσεις ανά Επαρχία;19;1;1519731685;1536306512;0;0;0;0;0;98526fa3-1b7a-47ca-b05f-1da5b5744030;https://data.gov.cy/api/dataset/node/3449;Minors Involved in Minor Offenses by Province
3446;15206;dataset;el;Ανήλικοι που Ενέχονται σε Μικροπαραβάσεις ανά Είδος Αδικήματος;19;1;1519731460;1536307109;0;0;0;0;0;feb2cbf9-ba4c-4072-a70b-7d99a370355d;https://data.gov.cy/api/dataset/node/3446;Minors who are involved in minor offenses by type of offense
3443;15195;dataset;el;Ανήλικοι που Ενέχονται σε Σοβαρό Έγκλημα ανά Επαρχία;19;1;1519731223;1536306534;0;0;0;0;0;dee94989-df8b-4056-9251-40c2798c9743;https://data.gov.cy/api/dataset/node/3443;Minors Involved in Serious Crime per Province
3439;15197;dataset;el;Ανήλικοι που Ενέχονται σε Σοβαρό Έγκλημα ανά Είδος Αδικήματος;19;1;1519730893;1536306682;0;0;0;0;0;a96bbba6-b60d-46ea-91d2-0c71e094f0b7;https://data.gov.cy/api/dataset/node/3439;Minors Involved in Serious Crime by Kind of Offense
3436;15191;dataset;el;Ανήλικοι που Ενέχονται σε Όλα τα Είδη Εγκλήματος;19;1;1519730595;1536306409;0;0;0;0;0;49ba0f53-5dfb-4521-afb1-af7693e7f3c6;https://data.gov.cy/api/dataset/node/3436;Minors Involved in All Kinds of Crime
